level	batch	reading_id	word	reading	meaning	han_viet
n1_advanced_drafts	batch_0581_0590	R_0582	共犯関係	きょうはんかんけい	mối quan hệ đồng lõa, đồng phạm	Cộng Phạm Quan Hệ
n1_advanced_drafts	batch_0581_0590	R_0582	芸術至上主義	げいじゅつしじょうしゅぎ	chủ nghĩa nghệ thuật tối thượng	Vân Thuật Chí Thượng Chủ Nghĩa
n1_advanced_drafts	batch_0581_0590	R_0582	死生観	しせいかん	quan niệm về sống và chết	Tử Sanh Quan
n1_advanced_drafts	batch_0581_0590	R_0582	震撼	しんかん	bàng hoàng, chấn động sâu sắc	Chấn Hám
n1_advanced_drafts	batch_0581_0590	R_0582	所以	ゆえん	lý do, nguyên nhân (văn cổ)	Sở Dĩ
n1_advanced_drafts	batch_0581_0590	R_0583	純粋経験	じゅんすいけいけん	kinh nghiệm thuần túy — khái niệm trung tâm của Nishida: trạng thái ý thức trước khi phân chia chủ-khách	Thuần Túy Kinh Nghiệm
n1_advanced_drafts	batch_0581_0590	R_0583	形而上学	けいじじょうがく	siêu hình học (metaphysics)	Hình Nhi Thượng Học
n1_advanced_drafts	batch_0581_0590	R_0583	主客未分	しゅかくみぶん	chưa phân chia chủ thể và khách thể — trạng thái thống nhất nguyên sơ	Chủ Khách Vị Phân
n1_advanced_drafts	batch_0581_0590	R_0583	二元論	にげんろん	nhị nguyên luận (dualism)	Nhị Nguyên Luận
n1_advanced_drafts	batch_0581_0590	R_0583	場所の論理	ばしょのろんり	lý luận về Basho (lý luận về nơi chốn) — tư tưởng hậu kỳ của Nishida về cái nền/trường của tồn tại	Tràng Sở Luận Lí
n1_advanced_drafts	batch_0581_0590	R_0583	存在論	そんざいろん	bản thể luận (ontology)	Tồn Tại Luận
n1_advanced_drafts	batch_0581_0590	R_0583	共鳴	きょうめい	cộng hưởng, đồng điệu	Cộng Minh
n1_advanced_drafts	batch_0581_0590	R_0583	相互浸透	そうごしんとう	sự thẩm thấu tương hỗ, xâm nhập lẫn nhau	Tương Hỗ Tẩm Thấu
n1_advanced_drafts	batch_0581_0590	R_0583	絶対矛盾的自己同一	ぜったいむじゅんてきじこどういつ	mâu thuẫn tuyệt đối tự đồng nhất — khái niệm triết học hậu kỳ của Nishida về sự thống nhất qua mâu thuẫn	Tuyệt Đối Mâu Thuẫn Đích Tự Kỉ Đồng Nhất
n1_advanced_drafts	batch_0581_0590	R_0583	援用	えんよう	vận dụng, trích dẫn để phục vụ mục đích khác	Viên Dụng
n1_advanced_drafts	batch_0581_0590	R_0583	拙速	せっそく	vội vàng cẩu thả, hấp tấp thiếu cân nhắc	Chuyết Tốc
n1_advanced_drafts	batch_0581_0590	R_0583	認識論	にんしきろん	nhận thức luận (epistemology)	Nhận Thức Luận
n1_advanced_drafts	batch_0581_0590	R_0583	現象学	げんしょうがく	hiện tượng học (phenomenology)	Hiện Tượng Học
n1_advanced_drafts	batch_0581_0590	R_0583	射程	しゃてい	tầm với, phạm vi ảnh hưởng (nghĩa gốc: tầm bắn)	Xạ Trình
n1_advanced_drafts	batch_0581_0590	R_0583	空前絶後	くうぜんぜつご	chưa từng có và sẽ không có sau — tuyệt vô tiền khoáng hậu	Không Tiền Tuyệt Hậu
n1_advanced_drafts	batch_0581_0590	R_0584	霊的宇宙観	れいてきうちゅうかん	vũ trụ quan tâm linh, quan niệm vũ trụ về thế giới linh hồn	Linh Đích Vũ Trụ Quan
n1_advanced_drafts	batch_0581_0590	R_0584	怨念	おんねん	mối hận sâu, oán niệm chất chứa	Oán Niệm
n1_advanced_drafts	batch_0581_0590	R_0584	形象	けいしょう	hình tượng, hình tướng được tạo ra	Hình Tượng
n1_advanced_drafts	batch_0581_0590	R_0584	怨霊	おんりょう	oan hồn, linh hồn báo oán	Oán Linh
n1_advanced_drafts	batch_0581_0590	R_0584	怪異	かいい	điều quái đản, sự kiện kỳ lạ đáng sợ	Quái Dị
n1_advanced_drafts	batch_0581_0590	R_0584	梨園	りえん	giới Kabuki (giới Kabuki — từ Hán chỉ giới nghệ sĩ sân khấu truyền thống)	Lê Viên
n1_advanced_drafts	batch_0581_0590	R_0584	名跡	みょうせき	danh hiệu nghệ danh được kế thừa, tên gia truyền	Danh Tích
n1_advanced_drafts	batch_0581_0590	R_0584	憑依	ひょうい	sự nhập hồn, sự ám nhập của linh hồn vào thân xác	Bằng Y
n1_advanced_drafts	batch_0581_0590	R_0584	理不尽	りふじん	phi lý, vô lý không có lý do chính đáng	Lí Bất Tẫn
n1_advanced_drafts	batch_0581_0590	R_0584	脆弱性	ぜいじゃくせい	tính dễ tổn thương, sự mong manh yếu đuối	Thúy Nhược Tính
n1_advanced_drafts	batch_0581_0590	R_0584	鶴屋南北	つるやなんぼく	Tsuruya Namboku — nhà soạn kịch Kabuki lừng danh thời Edo (1755-1829)	Hạc Ốc Nam Bắc
n1_advanced_drafts	batch_0581_0590	R_0584	呪われた	のろわれた	bị nguyền rủa, bị trù ẻo	Chú
n1_advanced_drafts	batch_0581_0590	R_0584	滲み出す	にじみだす	thấm ra, rỉ ra ngoài từ bên trong	Sấm Xuất
n1_advanced_drafts	batch_0581_0590	R_0584	迫力	はくりょく	sức mạnh áp đảo, sức cuốn hút mãnh liệt	Bách Lực
n1_advanced_drafts	batch_0581_0590	R_0584	証言者	しょうげんしゃ	nhân chứng, người làm chứng	Chứng Ngôn Giả
n1_advanced_drafts	batch_0581_0590	R_0584	不可分性	ふかぶんせい	tính bất khả phân ly, không thể tách rời	Bất Khả Phân Tính
n1_advanced_drafts	batch_0581_0590	R_0585	侘び	わび	wabi — vẻ đẹp giản dị, cô tịch, đơn sơ có chiều sâu tinh thần	Sá
n1_advanced_drafts	batch_0581_0590	R_0585	寂び	さび	sabi — vẻ đẹp của sự cũ kỹ, han rỉ, mang dấu ấn thời gian	Tịch
n1_advanced_drafts	batch_0581_0590	R_0585	幽玄	ゆうげん	yugen — vẻ đẹp huyền bí, ẩn sâu, gợi cảm xúc qua ẩn dụ và khoảng trống	U Huyền
n1_advanced_drafts	batch_0581_0590	R_0585	無常	むじょう	vô thường, sự không trường tồn của vạn vật	Vô Thường
n1_advanced_drafts	batch_0581_0590	R_0585	余白	よはく	khoảng trống trong biểu đạt nghệ thuật, phần để ngỏ	Dư Bạch
n1_advanced_drafts	batch_0581_0590	R_0585	枠組み	わくぐみ	khung, khuôn khổ, framework	Khung Tổ
n1_advanced_drafts	batch_0581_0590	R_0585	大成	たいせい	hoàn thiện, đạt đến đỉnh cao hoàn chỉnh	Đại Thành
n1_advanced_drafts	batch_0581_0590	R_0585	峻別	しゅんべつ	phân biệt nghiêm ngặt, phân định rõ ràng	Tuấn Biệt
n1_advanced_drafts	batch_0581_0590	R_0585	形而上	けいじじょう	siêu hình, thuộc về lĩnh vực metaphysics	Hình Nhi Thượng
n1_advanced_drafts	batch_0581_0590	R_0585	定式化	ていしきか	lý thuyết hóa, định hình thành công thức có hệ thống	Định Thức Hóa
n1_advanced_drafts	batch_0581_0590	R_0585	暗示	あんじ	ẩn dụ, gợi ý ngầm, suggestion	Ám Kì
n1_advanced_drafts	batch_0581_0590	R_0585	深化	しんか	sự thăng hoa, làm sâu sắc thêm	Thâm Hóa
n1_advanced_drafts	batch_0581_0590	R_0585	共鳴	きょうめい	cộng hưởng, đồng cảm sâu sắc	Cộng Minh
n1_advanced_drafts	batch_0581_0590	R_0585	抑制	よくせい	kìm chế, kiềm chế, suppression	Ức Chế
n1_advanced_drafts	batch_0581_0590	R_0585	有限性	ゆうげんせい	tính hữu hạn, finiteness	Hữu Hạn Tính
n1_advanced_drafts	batch_0581_0590	R_0585	存在論的	そんざいろんてき	thuộc về bản thể luận, ontological	Tồn Tại Luận Đích
n1_advanced_drafts	batch_0581_0590	R_0586	秘伝書	ひでんしょ	bí truyền thư, sách bí truyền chỉ trao cho người kế thừa	Bí Truyền Thư
n1_advanced_drafts	batch_0581_0590	R_0586	芸道	げいどう	nghệ đạo, con đường nghệ thuật (Noh, trà đạo, hoa đạo...)	Vân Đạo
n1_advanced_drafts	batch_0581_0590	R_0586	身心一如	しんしんいちにょ	thân tâm nhất như, thân xác và tâm trí là một	Thân Tâm Nhất Như
n1_advanced_drafts	batch_0581_0590	R_0586	稀有	けう	hiếm có, kỳ lạ đặc biệt	Hi Hữu
n1_advanced_drafts	batch_0581_0590	R_0586	流動的	りゅうどうてき	lưu động, linh hoạt không cố định	Lưu Động Đích
n1_advanced_drafts	batch_0581_0590	R_0586	精神の深化	せいしんのしんか	sự thâm sâu tinh thần, chiều sâu tâm linh	Tinh Thần Thâm Hóa
n1_advanced_drafts	batch_0581_0590	R_0586	序破急	じょはきゅう	jo-ha-kyu: ba giai đoạn thời gian trong Noh (mở — triển khai — kết)	Tự Phá Cấp
n1_advanced_drafts	batch_0581_0590	R_0586	凝縮	ぎょうしゅく	cô đọng, nén chặt tinh hoa	Ngưng Súc
n1_advanced_drafts	batch_0581_0590	R_0586	螺旋的	らせんてき	theo chiều xoáy ốc, xoắn ốc — không tuyến tính	Loa Toàn Đích
n1_advanced_drafts	batch_0581_0590	R_0586	離見の見	りけんのけん	riken no ken: cái nhìn ly khai — quan sát bản thân từ góc nhìn khán giả	Li Kiến Kiến
n1_advanced_drafts	batch_0581_0590	R_0586	自見の見	じけんのけん	jiken no ken: cái nhìn của chính mình — điểm nhìn nội tâm chủ quan	Tự Kiến Kiến
n1_advanced_drafts	batch_0581_0590	R_0586	幽玄	ゆうげん	yugen: cái đẹp huyền vi sâu xa, vẻ đẹp không thể ngôn ngữ hóa hoàn toàn	U Huyền
n1_advanced_drafts	batch_0581_0590	R_0586	余情	よじょう	dư tình, cảm xúc còn vang vọng sau khi biểu đạt kết thúc	Dư Tình
n1_advanced_drafts	batch_0581_0590	R_0586	余白	よはく	khoảng trắng, khoảng lặng trong nghệ thuật (hội họa, thơ, âm nhạc)	Dư Bạch
n1_advanced_drafts	batch_0581_0590	R_0586	反省的主体性	はんせいてきしゅたいせい	chủ thể phản tư, chủ thể có khả năng tự quan sát chính mình	Phản Tỉnh Đích Chủ Thể Tính
n1_advanced_drafts	batch_0581_0590	R_0586	認知科学	にんちかがく	khoa học nhận thức, cognitive science	Nhận Tri Khoa Học
n1_advanced_drafts	batch_0581_0590	R_0586	伝播	でんぱ	lan tỏa, truyền bá (văn hóa, tư tưởng)	Truyền Bá
n1_advanced_drafts	batch_0581_0590	R_0587	無常観	むじょうかん	quan niệm vô thường, nhận thức về tính vô thường	Vô Thường Quan
n1_advanced_drafts	batch_0581_0590	R_0587	隠棲	いんせい	ẩn cư, lui về sống ẩn dật thoát khỏi thế tục	Ẩn Thê
n1_advanced_drafts	batch_0581_0590	R_0587	随筆	ずいひつ	bút ký, tùy bút (thể loại văn học)	Tùy Bút
n1_advanced_drafts	batch_0581_0590	R_0587	深甚	しんじん	sâu sắc, thâm sâu (mức độ ảnh hưởng)	Thâm Thậm
n1_advanced_drafts	batch_0581_0590	R_0587	流転	るてん	luân chuyển, biến đổi liên tục không ngừng	Lưu Chuyển
n1_advanced_drafts	batch_0581_0590	R_0587	惨禍	さんか	thảm họa, tai họa kinh khủng	Thảm Họa
n1_advanced_drafts	batch_0581_0590	R_0587	脆さ	もろさ	sự mong manh, tính dễ vỡ	Thúy
n1_advanced_drafts	batch_0581_0590	R_0587	懐疑	かいぎ	nghi ngờ, sự hoài nghi	Hoài Nghi
n1_advanced_drafts	batch_0581_0590	R_0587	帰依	きえ	quy y, sự sùng bái tôn giáo sâu sắc	Quy Y
n1_advanced_drafts	batch_0581_0590	R_0587	肉体化	にくたいか	hiện thân hóa, cụ thể hóa vào thể xác	Nhục Thể Hóa
n1_advanced_drafts	batch_0581_0590	R_0587	仮設	かせつ	tạm trú, làm tạm thời	Giả Thiết
n1_advanced_drafts	batch_0581_0590	R_0587	観照	かんしょう	quan chiếu, quan sát tinh thần sâu lắng	Quan Chiếu
n1_advanced_drafts	batch_0581_0590	R_0587	隠遁	いんとん	ẩn dật, lui ẩn thoát khỏi thế gian	Ẩn Tuần
n1_advanced_drafts	batch_0581_0590	R_0587	自省	じせい	tự tỉnh, tự xem xét bản thân	Tự Tỉnh
n1_advanced_drafts	batch_0581_0590	R_0587	所著	しょじゃく	sự chấp chặt, tính chứa vật (thuật ngữ Phật giáo — tâm lý bám víu)	Sở Trứ
n1_advanced_drafts	batch_0581_0590	R_0587	煩悩	ぼんのう	phiền não (Phật giáo — những dục vọng gây khổ đau)	Phiền Não
n1_advanced_drafts	batch_0581_0590	R_0587	うたかた	うたかた	bọt nước (biệt ngữ cổ — biểu tượng sự mong manh, từ ngữ nhỏ của Hojoki)	
n1_advanced_drafts	batch_0581_0590	R_0588	朱子学	しゅしがく	Chu Tử học, một trường phái Nho giáo do Chu Hi (Trung Quốc thế kỷ 12) sáng lập	Chu Tử Học
n1_advanced_drafts	batch_0581_0590	R_0588	侍講	じこう	giảng sư dạy học cho lãnh chúa hoặc quý tộc	Thị Giảng
n1_advanced_drafts	batch_0581_0590	R_0588	形而上学	けいじじょうがく	siêu hình học, nghiên cứu về bản chất tồn tại và thực tại	Hình Nhi Thượng Học
n1_advanced_drafts	batch_0581_0590	R_0588	存在論	そんざいろん	bản thể luận, ontology — nghiên cứu về bản chất của sự tồn tại	Tồn Tại Luận
n1_advanced_drafts	batch_0581_0590	R_0588	古義学派	こぎがくは	Cổ nghĩa học phái, trường phái do Ito Jinsai lãnh đạo, chủ trương đọc kinh điển Nho giáo theo nghĩa gốc	Cổ Nghĩa Học Phái
n1_advanced_drafts	batch_0581_0590	R_0588	人倫	じんりん	đạo người, luân lý trong các mối quan hệ giữa người với người	Nhân Luân
n1_advanced_drafts	batch_0581_0590	R_0588	教育勅語	きょういくちょくご	Chiếu thư Giáo dục (1890), văn kiện đạo đức quốc gia thời Meiji nhấn mạnh trung quân ái quốc	Giáo Dục Sắc Ngữ
n1_advanced_drafts	batch_0581_0590	R_0588	忠孝	ちゅうこう	trung và hiếu — lòng trung thành với vua và hiếu thuận với cha mẹ	Trung Hiếu
n1_advanced_drafts	batch_0581_0590	R_0588	鼎立	ていりつ	ba cực đối lập nhau như ba chân vạc, thế ba phe song song	Đỉnh Lập
n1_advanced_drafts	batch_0581_0590	R_0588	伏流	ふくりゅう	dòng chảy ngầm dưới đất, ý nghĩa ẩn dụ: ảnh hưởng âm thầm vẫn tiếp diễn	Phục Lưu
n1_advanced_drafts	batch_0581_0590	R_0588	収斂	しゅうれん	hội tụ, thu hẹp về một điểm	Thu Liễm
n1_advanced_drafts	batch_0581_0590	R_0588	相容れない	あいいれない	không thể dung hòa, không thể cùng tồn tại	Tương Dung
n1_advanced_drafts	batch_0581_0590	R_0588	卓越性	たくえつせい	tính ưu việt, sự xuất sắc vượt trội	Trác Việt Tính
n1_advanced_drafts	batch_0581_0590	R_0588	知る由もない	しるよしもない	không có cách nào biết được, hoàn toàn không thể biết	Tri Do
n1_advanced_drafts	batch_0581_0590	R_0588	思弁	しべん	tư biện, suy lý thuần túy trừu tượng không dựa vào kinh nghiệm	Tư Biện
n1_advanced_drafts	batch_0581_0590	R_0589	吃音	きつおん	tật nói lắp, chứng nói vấp	Cật Âm
n1_advanced_drafts	batch_0581_0590	R_0589	刻み込まれる	きざみこまれる	được khắc sâu vào, được ghi khắc	Khắc Nhập
n1_advanced_drafts	batch_0581_0590	R_0589	遮断	しゃだん	sự ngăn chặn, sự cắt đứt, sự chặn lại	Già Đoạn
n1_advanced_drafts	batch_0581_0590	R_0589	絶対性	ぜったいせい	tính tuyệt đối, tính vô điều kiện	Tuyệt Đối Tính
n1_advanced_drafts	batch_0581_0590	R_0589	孤絶	こぜつ	sự cô lập hoàn toàn, sự tách rời tuyệt đối	Cô Tuyệt
n1_advanced_drafts	batch_0581_0590	R_0589	両義性	りょうぎせい	tính lưỡng nghĩa, tính hai mặt	Lưỡng Nghĩa Tính
n1_advanced_drafts	batch_0581_0590	R_0589	両価感情	りょうかかんじょう	cảm xúc lưỡng giá, ambivalence (vừa yêu vừa ghét)	Lưỡng Giá Cảm Tình
n1_advanced_drafts	batch_0581_0590	R_0589	呪縛	じゅばく	lời nguyền trói buộc, sự ràng buộc thần bí	Chú Phược
n1_advanced_drafts	batch_0581_0590	R_0589	割腹自決	かっぷくじけつ	tự mổ bụng tuẫn tiết, seppuku	Cát Phúc Tự Quyết
n1_advanced_drafts	batch_0581_0590	R_0589	自伝的	じでんてき	mang tính tiểu sử, mang tính tự truyện	Tự Truyền Đích
n1_advanced_drafts	batch_0581_0590	R_0589	純粋性	じゅんすいせい	tính thuần khiết, sự trong sáng tuyệt đối	Thuần Túy Tính
n1_advanced_drafts	batch_0581_0590	R_0589	凝縮	ぎょうしゅく	sự cô đọng, sự nén chặt tinh chất	Ngưng Súc
n1_advanced_drafts	batch_0581_0590	R_0589	断絶	だんぜつ	sự đứt gãy hoàn toàn, sự cắt đứt	Đoạn Tuyệt
n1_advanced_drafts	batch_0581_0590	R_0589	添え物	そえもの	phụ kiện, vật kèm theo, đồ trang trí phụ	Thiêm Vật
n1_advanced_drafts	batch_0581_0590	R_0589	崇拝	すうはい	sự tôn thờ, sự sùng bái	Sùng Bái
n1_advanced_drafts	batch_0581_0590	R_0589	空虚さ	くうきょさ	sự rỗng tuếch, sự trống rỗng vô nghĩa	Không Hư
n1_advanced_drafts	batch_0581_0590	R_0589	余地	よち	khoảng trống, dư địa, chỗ để cân nhắc	Dư Địa
n1_advanced_drafts	batch_0581_0590	R_0590	只管打坐	しかんたざ	shikantaza — chỉ thuần tọa thiền, toàn tâm toàn ý vào việc ngồi thiền	Chích Quản Đả Tọa
n1_advanced_drafts	batch_0581_0590	R_0590	正法眼蔵	しょうぼうげんぞう	Shobogenzo — tác phẩm triết học chính của Dogen, kho tàng con mắt Chanh Phap	Chánh Pháp Nhãn Tàng
n1_advanced_drafts	batch_0581_0590	R_0590	修証一等	しゅしょういっとう	tu chứng nhất đẳng — tu hành và giác ngộ là một, không tách biệt	Tu Chứng Nhất Đẳng
n1_advanced_drafts	batch_0581_0590	R_0590	有時	うじ	hữu thời — sự bất khả phân giữa tồn tại và thời gian trong triết học Dogen	Hữu Thì
n1_advanced_drafts	batch_0581_0590	R_0590	形而上学	けいじじょうがく	siêu hình học, metaphysics	Hình Nhi Thượng Học
n1_advanced_drafts	batch_0581_0590	R_0590	黙照禅	もくしょうぜん	mokushow zen — thiền im lặng chiếu soi, phương pháp của Soto Zen	Mặc Chiếu Thiền
n1_advanced_drafts	batch_0581_0590	R_0590	公案	こうあん	koan — câu đố thiền, phương tiện giác ngộ trong Rinzai Zen	Công Án
n1_advanced_drafts	batch_0581_0590	R_0590	不二	ふに	bất nhị — không hai, không tách biệt (khái niệm Phật giáo)	Bất Nhị
n1_advanced_drafts	batch_0581_0590	R_0590	開示	かいじ	khai mở, tiết lộ, mở ra chân lý	Khai Kì
n1_advanced_drafts	batch_0581_0590	R_0590	菩薩行	ぼさつぎょう	hành động bồ tát, tu tập vì lợi ích chúng sinh	Bồ Tát Hành
n1_advanced_drafts	batch_0581_0590	R_0590	画期的	かっきてき	mang tính bước ngoặt, đột phá, epoch-making	Họa Kì Đích
n1_advanced_drafts	batch_0581_0590	R_0590	鉄眼道光	てつげんどうこう	Tetsugen Doko (1630-1682) — thiền tăng thời Edo, nổi tiếng in kinh Dai Tang	Thiết Nhãn Đạo Quang
n1_advanced_drafts	batch_0581_0590	R_0590	曹洞宗	そうとうしゅう	Soto Zen — tông Tao Dong, một trong hai tong thien lớn ở Nhật	Tào Động Tông
n1_advanced_drafts	batch_0581_0590	R_0590	比叡山	ひえいざん	núi Hiei — trung tâm Phật giáo Thiên Thai ở Kyoto	Bỉ Duệ San
n1_advanced_drafts	batch_0581_0590	R_0590	神学的	しんがくてき	mang tính thần học, theological	Thần Học Đích
n1_advanced_drafts	batch_0581_0590	R_0590	射程	しゃてい	tầm với, phạm vi ảnh hưởng	Xạ Trình
n1_advanced_drafts	batch_0581_0590	R_0590	普遍性	ふへんせい	tính phổ quát, universality	Phổ Biến Tính
n1_advanced_drafts	batch_0591_0600	R_0591	女房文学	にょうぼうぶんがく	văn học nữ quan, thể loại văn học do các nữ quan cung đình thời Heian sáng tác	Nữ Phòng Văn Học
n1_advanced_drafts	batch_0591_0600	R_0591	連帯	れんたい	liên kết, đoàn kết (giữa những người cùng hoàn cảnh)	Liên Đới
n1_advanced_drafts	batch_0591_0600	R_0591	相互扶助	そうごふじょ	tương trợ lẫn nhau, giúp đỡ qua lại	Tương Hỗ Phù Trợ
n1_advanced_drafts	batch_0591_0600	R_0591	生霊	いきりょう	oan hồn người sống, linh hồn lìa khỏi thể xác khi còn sống (vì ghen tuông/đau khổ)	Sanh Linh
n1_advanced_drafts	batch_0591_0600	R_0591	構造的暴力	こうぞうてきぼうりょく	bạo lực cấu trúc, bạo lực được tạo ra bởi hệ thống xã hội	Cấu Tạo Đích Bạo Lực
n1_advanced_drafts	batch_0591_0600	R_0591	告発	こくはつ	tố cáo, lên án (công khai)	Cáo Phát
n1_advanced_drafts	batch_0591_0600	R_0591	怨念	おんねん	oán hận, oán thù sâu sắc	Oán Niệm
n1_advanced_drafts	batch_0591_0600	R_0591	迂回路	うかいろ	con đường vòng, lối đi vòng	Ù Hồi Lộ
n1_advanced_drafts	batch_0591_0600	R_0591	非対称	ひたいしょう	bất đối xứng, không cân bằng	Phi Đối Xưng
n1_advanced_drafts	batch_0591_0600	R_0591	再生産	さいせいさん	tái sản xuất, tái tạo (trong xã hội học: duy trì/lặp lại cấu trúc xã hội)	Tái Sanh Sản
n1_advanced_drafts	batch_0591_0600	R_0591	精緻	せいち	tinh tế, tỉ mỉ, chi tiết	Tinh Trí
n1_advanced_drafts	batch_0591_0600	R_0591	文学的記念碑	ぶんがくてききねんひ	đài tưởng niệm văn học, di sản văn học vĩnh cửu	Văn Học Đích Kí Niệm Bi
n1_advanced_drafts	batch_0591_0600	R_0591	クィア理論	クィアりろん	lý thuyết queer, lý thuyết nghiên cứu về bản dạng giới và xu hướng tính dục	Lí Luận
n1_advanced_drafts	batch_0591_0600	R_0591	ポストコロニアル批評	ポストコロニアルひひょう	phê bình hậu thực dân, trường phái lý luận phân tích di sản chủ nghĩa thực dân	Phê Bình
n1_advanced_drafts	batch_0591_0600	R_0591	底知れぬ	そこしれぬ	thăm thẳm, không thể dò đáy, vô cùng sâu	Để Tri
n1_advanced_drafts	batch_0591_0600	R_0591	複眼的視点	ふくがんてきしてん	nhãn quan kép, cái nhìn đa chiều như mắt côn trùng	Phức Nhãn Đích Thị Điểm
n1_advanced_drafts	batch_0591_0600	R_0592	先駆的	せんくてき	tiên phong, mang tính khai mở	Tiên Khu Đích
n1_advanced_drafts	batch_0591_0600	R_0592	複眼的	ふくがんてき	đa chiều, nhìn từ nhiều góc (như mắt côn trùng có nhiều mặt)	Phức Nhãn Đích
n1_advanced_drafts	batch_0591_0600	R_0592	仲介	ちゅうかい	trung gian, môi giới (giữa hai bên)	Trọng Giới
n1_advanced_drafts	batch_0591_0600	R_0592	文明開化	ぶんめいかいか	văn minh khai hóa — chính sách Tây hóa thời Meiji	Văn Minh Khai Hóa
n1_advanced_drafts	batch_0591_0600	R_0592	徳目	とくもく	hạng mục đức hạnh, các phẩm chất đạo đức được liệt kê	Đức Mục
n1_advanced_drafts	batch_0591_0600	R_0592	騎士道	きしどう	tinh thần kỵ sĩ đạo (chivalry phương Tây)	Kị Sĩ Đạo
n1_advanced_drafts	batch_0591_0600	R_0592	恥の文化	はじのぶんか	văn hóa xấu hổ — khái niệm nhân học so sánh với văn hóa tội lỗi	Sỉ Văn Hóa
n1_advanced_drafts	batch_0591_0600	R_0592	逆輸入	ぎゃくゆにゅう	nhập khẩu ngược — sản phẩm xuất khẩu được nhập về lại đất nước xuất xứ	Nghịch Thâu Nhập
n1_advanced_drafts	batch_0591_0600	R_0592	権威	けんい	quyền uy, uy quyền	Quyền Uy
