native_advanced_drafts	batch_0671_0680	R_0672	接点	せってん	điểm giao tiếp, điểm tiếp xúc (hình học → triết học: nơi hai hệ thống tư tưởng gặp nhau)	Tiếp Điểm
native_advanced_drafts	batch_0671_0680	R_0672	強制	きょうせい	cưỡng chế, ép buộc từ bên ngoài	Càng Chế
native_advanced_drafts	batch_0671_0680	R_0672	源泉	げんせん	nguồn gốc, suối nguồn (ẩn dụ: nguồn gốc sâu xa nhất của mọi sự)	Nguyên Toàn
native_advanced_drafts	batch_0671_0680	R_0672	可能ならしめる	かのうならしめる	làm cho trở nên khả thi (文語 hình thức nhân quả cổ điển: ならしめる = làm cho trở thành)	Khả Nai
native_advanced_drafts	batch_0671_0680	R_0672	かかる	かかる	như vậy, đó (文語 chỉ thị từ cổ: tương đương với このような trong văn hiện đại)	
native_advanced_drafts	batch_0671_0680	R_0673	奸計	かんけい	mưu mô, âm mưu xảo quyết	Gian Kê
native_advanced_drafts	batch_0671_0680	R_0673	苛責	かしゃく	sự cắn rứt, trách cứ gay gắt (thường dùng trong: 良心の苛責 = lương tâm cắn rứt)	Hà Trách
native_advanced_drafts	batch_0671_0680	R_0673	横取り	よこどり	cướp đoạt, chiếm đoạt của người khác	Hoành Thủ
native_advanced_drafts	batch_0671_0680	R_0673	遺書	いしょ	di thư, thư tuyệt mệnh	Di Thư
native_advanced_drafts	batch_0671_0680	R_0673	懺悔	ざんげ	sám hối, thú tội (gốc Phật giáo)	Sám Hối
native_advanced_drafts	batch_0671_0680	R_0673	殉死	じゅんし	tuẫn tiết, chết theo chủ/quân vương (truyền thống võ sĩ đạo)	Tuẫn Tử
native_advanced_drafts	batch_0671_0680	R_0673	乃木大将	のぎたいしょう	Tướng Nogi (Nogi Maresuke — tuẫn tiết khi Thiên hoàng Minh Trị băng hà năm 1912)	Nãi Mộc Thái Thương
native_advanced_drafts	batch_0671_0680	R_0673	義理	ぎり	nghĩa vụ, ân nghĩa, đạo lý (khái niệm trung tâm văn hóa Nhật)	Nghĩa Lý
native_advanced_drafts	batch_0671_0680	R_0673	疲れ果てる	つかれはてる	kiệt sức hoàn toàn, mệt mỏi đến cùng cực	Bì Quả
native_advanced_drafts	batch_0671_0680	R_0673	締め付けられる	しめつけられる	bị siết chặt, bị bóp nghẹt (cảm giác vật lý diễn tả đau đớn tâm lý)	Đề Phó
native_advanced_drafts	batch_0671_0680	R_0673	宿る	やどる	trú ngụ, ẩn chứa bên trong	Tú
native_advanced_drafts	batch_0671_0680	R_0673	信ずる	しんずる	tin tưởng (dạng cổ của 信じる — văn học Meiji)	Tín
native_advanced_drafts	batch_0671_0680	R_0673	明治の精神	めいじのせいしん	tinh thần Minh Trị — tinh thần của thời đại Meiji, gắn liền với hình ảnh Thiên hoàng Minh Trị và các giá trị trung-trách-danh dự	Minh Trì Tinh Thần
native_advanced_drafts	batch_0671_0680	R_0673	失意	しつい	thất vọng, vỡ mộng, thất tình (文語)	Thất Ý
native_advanced_drafts	batch_0671_0680	R_0673	中間に立つ	ちゅうかんにたつ	đứng ở giữa (hai thế lực, hai giá trị, hai thời đại)	Trung Gian Lập
native_advanced_drafts	batch_0671_0680	R_0673	暗闇	くらやみ	bóng tối, bóng đêm (cả nghĩa đen lẫn ẩn dụ tâm lý)	Ám Ám
native_advanced_drafts	batch_0671_0680	R_0673	もはや	もはや	không còn nữa, đã hết rồi (văn học, formal)	
native_advanced_drafts	batch_0671_0680	R_0673	かかる	かかる	như vậy, kiểu đó (văn ngữ cổ điển, tương đương 'このような')	
native_advanced_drafts	batch_0671_0680	R_0673	御一人	おひとり	ám chỉ một bậc tôn quý duy nhất; trong văn cảnh Kokoro = Thiên hoàng Minh Trị (cái chết của Ngài 1912 mở đầu chuỗi 殉死)	Ngự Nhất Nhân
native_advanced_drafts	batch_0671_0680	R_0674	またぞろ	またぞろ	lại một lần nữa (từ ngữ báo chí có sắc thái chán ngán, quen thuộc với tình trạng lặp lại)	
native_advanced_drafts	batch_0671_0680	R_0674	表舞台	おもてぶたい	vũ đài chính, sân khấu công khai — đối lập với hậu trường	Biểu Vũ Di
native_advanced_drafts	batch_0671_0680	R_0674	発議要件	はつぎようけん	yêu cầu để đề xuất (sửa đổi hiến pháp) — cần 2/3 tổng số nghị sĩ mỗi viện	Bát Nghị Yêu Kiện
native_advanced_drafts	batch_0671_0680	R_0674	立憲主義	りっけんしゅぎ	chủ nghĩa lập hiến — nguyên tắc quyền lực nhà nước bị ràng buộc bởi hiến pháp	Lập Hiến Chủ Nghĩa
native_advanced_drafts	batch_0671_0680	R_0674	最高規範	さいこうきはん	quy phạm tối cao, tiêu chuẩn pháp lý cao nhất	Tối Cao Quy Phạm
native_advanced_drafts	batch_0671_0680	R_0674	熟議	じゅくぎ	thảo luận chín chắn, cân nhắc kỹ lưỡng (khác: bàn qua loa)	Thục Nghị
native_advanced_drafts	batch_0671_0680	R_0674	拙速	せっそく	vội vàng cẩu thả, làm nhanh mà ẩu (thành ngữ Hán-Nhật: 拙速 = vụng + nhanh)	Chuyết Tốc
native_advanced_drafts	batch_0671_0680	R_0674	枚挙にいとまがない	まいきょにいとまがない	vô số kể, không đếm xuể (thành ngữ: không có thời gian để liệt kê hết)	Mai Cử
native_advanced_drafts	batch_0671_0680	R_0674	他山の石	たざんのいし	bài học cảnh tỉnh từ người khác (thành ngữ: đá núi người — lấy gương xấu của người làm răn mình)	Tha San Thạch
native_advanced_drafts	batch_0671_0680	R_0674	平和主義	へいわしゅぎ	chủ nghĩa hòa bình — lý tưởng hiến pháp Nhật từ sau 1945	Biền Hòa Chủ Nghĩa
native_advanced_drafts	batch_0671_0680	R_0674	戦争放棄条項	せんそうほうきじょうこう	điều khoản từ bỏ chiến tranh — cụ thể là Điều 9 Hiến pháp Nhật	Khuyết Chanh Phóng Khí Điêu Hạng
native_advanced_drafts	batch_0671_0680	R_0674	護憲	ごけん	bảo vệ hiến pháp (không sửa đổi) — đối lập với 改憲	Hộ Hiến
native_advanced_drafts	batch_0671_0680	R_0674	二項対立	にこうたいりつ	đối lập nhị phân, lưỡng phân — cách tư duy hoặc cái này hoặc cái kia	Nhị Hạng Đối Lập
native_advanced_drafts	batch_0671_0680	R_0674	憲法秩序	けんぽうちつじょ	trật tự hiến pháp — hệ thống pháp lý và giá trị được hiến pháp xác lập	Hiến Pháp Trật Tự
native_advanced_drafts	batch_0671_0680	R_0674	求心力	きゅうしんりょく	lực hướng tâm, lực thu hút (chính trị: sức lôi cuốn, sức đoàn kết quanh lãnh đạo)	Cầu Tâm Lực
native_advanced_drafts	batch_0671_0680	R_0674	思惑	おもわく	toan tính, ý đồ ngầm (thường có sắc thái không trong sáng)	Tai Hoặc
native_advanced_drafts	batch_0671_0680	R_0674	透けて見える	すけてみえる	thấy rõ xuyên qua, nhìn thấu (ý đồ bị lộ rõ dù cố che đậy)	Thấu Hiện
native_advanced_drafts	batch_0671_0680	R_0674	主権者	しゅけんしゃ	chủ thể quyền lực tối cao — trong dân chủ: chính là nhân dân	Chủ Quyền Giả
native_advanced_drafts	batch_0671_0680	R_0674	根幹	こんかん	nền tảng, cốt lõi (root + trunk — hình ảnh cây: rễ và thân)	Căn Cán
native_advanced_drafts	batch_0671_0680	R_0674	一石を投じる	いっせきをとうじる	ném một viên đá vào (thành ngữ: khơi dậy suy nghĩ, khơi mào tranh luận)	Nhất Thạch Đầu
native_advanced_drafts	batch_0671_0680	R_0675	哲学的人間学	てつがくてきにんげんがく	nhân học triết học (philosophical anthropology)	Triết Học Đích Nhân Gian Học
native_advanced_drafts	batch_0671_0680	R_0675	統合的に把握する	とうごうてきにはあくする	nắm bắt một cách tổng hợp, nhìn nhận toàn diện	Thống Cáp Đích Bả Ác
native_advanced_drafts	batch_0671_0680	R_0675	体系化する	たいけいかする	hệ thống hóa, xây dựng thành hệ thống	Thể Hệ Hóa
native_advanced_drafts	batch_0671_0680	R_0675	間柄	あいだがら	quan hệ-giữa, mối liên hệ giữa người với người (khái niệm triết học của Watsuji)	Gian Bính
native_advanced_drafts	batch_0671_0680	R_0675	内在する	ないざいする	nội tại, ẩn chứa bên trong	Nạp Tại
native_advanced_drafts	batch_0671_0680	R_0675	両極性	りょうきょくせい	tính lưỡng cực, hai cực đối lập	Lạng Cực Tính
native_advanced_drafts	batch_0671_0680	R_0675	洞察	どうさつ	cái nhìn sâu sắc, sự thấu hiểu sâu	Đỗng Sát
native_advanced_drafts	batch_0671_0680	R_0675	現存在	げんそんざい	Dasein — tồn tại hiện tại (thuật ngữ Heidegger)	Hiện Tồn Tại
native_advanced_drafts	batch_0671_0680	R_0675	批判的に受容する	ひはんてきにじゅようする	tiếp nhận có phê phán, không tiếp thu mù quáng	Phê Phán Đích Thụ Dong
native_advanced_drafts	batch_0671_0680	R_0675	存在様式	そんざいようしき	phương thức tồn tại, cách thức tồn tại	Tồn Tại Dạng Thức
native_advanced_drafts	batch_0671_0680	R_0675	現象学的記述	げんしょうがくてききじゅつ	mô tả hiện tượng học (phương pháp của Husserl)	Hiện Tượng Học Đích Kí Thuật
native_advanced_drafts	batch_0671_0680	R_0675	存在論的	そんざいろんてき	thuộc bản thể luận (ontological)	Tồn Tại Luân Đích
native_advanced_drafts	batch_0671_0680	R_0675	間主観性	かんしゅかんせい	liên chủ thể tính, intersubjectivity	Gian Chủ Quan Tính
native_advanced_drafts	batch_0671_0680	R_0675	等閑視する	とうかんしする	coi nhẹ, bỏ qua, không chú trọng đúng mức	Đẳng Nhàn Thị
native_advanced_drafts	batch_0671_0680	R_0675	語り方	かたりかた	cách kể chuyện, cách diễn ngôn	Ngứ Phương
native_advanced_drafts	batch_0671_0680	R_0675	二重の責務	にじゅうのせきむ	trách nhiệm kép, nghĩa vụ gồm hai mặt	Nhị Trùng Trách Vụ
native_advanced_drafts	batch_0671_0680	R_0675	再評価する	さいひょうかする	tái đánh giá, đánh giá lại	Tái Bình Giá
native_advanced_drafts	batch_0671_0680	R_0675	多元化	たげんか	đa nguyên hóa, trở nên đa dạng nhiều chiều	Đa Nguyên Hóa
native_advanced_drafts	batch_0671_0680	R_0675	楽観的な想定	らっかんてきなそうてい	giả định lạc quan, dự đoán tích cực quá mức	Lạc Quan Đích Tưởng Đính
native_advanced_drafts	batch_0671_0680	R_0675	概念の移動	がいねんのいどう	sự di chuyển khái niệm, chuyển dịch khái niệm sang ngữ cảnh khác	Khái Niệm Di Động
native_advanced_drafts	batch_0671_0680	R_0676	猛暑	もうしょ	nắng nóng khốc liệt, nắng hầm hập (trên 35 độ C theo tiêu chuẩn khí tượng Nhật)	Mãnh Thử
native_advanced_drafts	batch_0671_0680	R_0676	温室効果ガス	おんしつこうかガス	khí nhà kính — khí làm tăng nhiệt độ Trái Đất (CO2, CH4 v.v.)	Un Thất Hiệu Quả
native_advanced_drafts	batch_0671_0680	R_0676	据え置かれる	すえおかれる	bị giữ nguyên, bị để yên không thay đổi (thường chỉ chính sách hoặc mức lãi suất)	Cư Trí
native_advanced_drafts	batch_0671_0680	R_0676	パリ協定	パリきょうてい	Hiệp định Paris — thỏa thuận quốc tế về khí hậu ký năm 2015	Hiệp Đính
native_advanced_drafts	batch_0671_0680	R_0676	排出削減	はいしゅつさくげん	cắt giảm phát thải — giảm lượng khí thải ra môi trường	Bài Xuất Tước Giảm
native_advanced_drafts	batch_0671_0680	R_0676	石炭火力発電	せきたんかりょくはつでん	nhiệt điện than — phát điện bằng cách đốt than đá	Thạch Thán Hỏa Lực Bát Điện
native_advanced_drafts	batch_0671_0680	R_0676	転嫁	てんか	chuyển gánh, đổ trách nhiệm hoặc chi phí lên người khác	Chuyển Giá
native_advanced_drafts	batch_0671_0680	R_0676	カーボンニュートラル	カーボンニュートラル	trung hòa carbon — đạt mức phát thải ròng bằng 0	
native_advanced_drafts	batch_0671_0680	R_0676	炭素国境調整メカニズム	たんそこっきょうちょうせいメカニズム	cơ chế điều chỉnh carbon biên giới — đánh thuế hàng nhập khẩu từ nước có quy định carbon lỏng lẻo hơn	Thán Tố Cuốc Cảnh Điều Chỉnh
native_advanced_drafts	batch_0671_0680	R_0676	脱炭素化	だつたんそか	phi carbon hóa — quá trình loại bỏ sự phụ thuộc vào nhiên liệu carbon	Thoát Thán Tố Hóa
native_advanced_drafts	batch_0671_0680	R_0676	法的拘束力	ほうてきこうそくりょく	lực ràng buộc pháp lý — tính cưỡng chế bắt buộc bởi luật pháp	Pháp Đích Câu Thú Lực
native_advanced_drafts	batch_0671_0680	R_0676	棚上げ	たなあげ	để ngỏ, gác lại, hoãn giải quyết vô thời hạn	Bằng Thướng
native_advanced_drafts	batch_0671_0680	R_0676	海面上昇	かいめんじょうしょう	mực nước biển dâng — hậu quả của biến đổi khí hậu	Hải Diện Thướng Thăng
native_advanced_drafts	batch_0671_0680	R_0676	激甚化	げきじんか	sự gia tăng cường độ, trở nên khốc liệt hơn (thường nói về thiên tai)	Kích Thậm Hóa
native_advanced_drafts	batch_0671_0680	R_0676	等閑視	なおざりし	coi nhẹ, bỏ qua, không xem trọng đúng mức	Đẳng Nhàn Thị
native_advanced_drafts	batch_0671_0680	R_0676	小手先	こてさき	vá víu bề ngoài, mẹo vặt tạm thời, không đi vào gốc rễ	Tiểu Thủ Tiên
native_advanced_drafts	batch_0671_0680	R_0676	構造転換	こうぞうてんかん	chuyển đổi cơ cấu — thay đổi nền tảng, không chỉ sửa chữa bề mặt	Cấu Tháo Chuyển Hoán
native_advanced_drafts	batch_0671_0680	R_0676	実効	じっこう	hiệu lực thực sự, tác dụng thực tế (phân biệt với chỉ hình thức)	Thực Hiệu
native_advanced_drafts	batch_0671_0680	R_0677	廃墟	はいきょ	phế tích, đổ nát — nơi bị tàn phá và bị bỏ hoang	Phế Khư
native_advanced_drafts	batch_0671_0680	R_0677	もの派	ものは	phái Mono-ha — phong trào nghệ thuật Nhật Bản thập niên 1960-70 tập trung vào vật chất và không gian	Phái
native_advanced_drafts	batch_0671_0680	R_0677	時間性	じかんせい	tính thời gian — khái niệm triết học về cách thức con người trải nghiệm thời gian	Thì Gian Tính
native_advanced_drafts	batch_0671_0680	R_0677	形而上学	けいじじょうがく	siêu hình học — ngành triết học nghiên cứu bản chất tồn tại, vượt ngoài giới giác quan	Hình Nhi Thướng Học
native_advanced_drafts	batch_0671_0680	R_0677	実存主義	じつぞんしゅぎ	chủ nghĩa hiện sinh — triết học nhấn mạnh sự tồn tại cá nhân và tự do lựa chọn	Thực Tồn Chủ Nghĩa
native_advanced_drafts	batch_0671_0680	R_0677	崇高さ	すうこうさ	cái cao cả, sự trang nghiêm vĩ đại — khái niệm mỹ học về vẻ đẹp gây kinh sợ và kính phục	Sùng Cao
native_advanced_drafts	batch_0671_0680	R_0677	罪責	ざいせき	tội lỗi và trách nhiệm, cảm giác có tội	Tội Trách
native_advanced_drafts	batch_0671_0680	R_0677	喪失	そうしつ	sự mất mát — mất đi thứ quan trọng không thể lấy lại	Tang Thất
native_advanced_drafts	batch_0671_0680	R_0677	存在論	そんざいろん	bản thể luận — ngành triết học nghiên cứu bản chất của sự tồn tại	Tồn Tại Luân
native_advanced_drafts	batch_0671_0680	R_0677	虚無	きょむ	hư vô, cái không — cảm giác trống rỗng tuyệt đối, nihilism	Hơ Mô
native_advanced_drafts	batch_0671_0680	R_0677	葛藤	かっとう	xung đột nội tâm, mâu thuẫn không giải quyết được	Cát Đằng
native_advanced_drafts	batch_0671_0680	R_0677	忘却	ぼうきゃく	sự lãng quên, quên đi (có chủ ý hoặc không)	Vong Khước
native_advanced_drafts	batch_0671_0680	R_0677	昇華	しょうか	thăng hoa — chuyển hóa điều gì đó lên tầng bậc cao hơn về tinh thần hoặc nghệ thuật	Thăng Hoa
native_advanced_drafts	batch_0671_0680	R_0677	有限性	ゆうげんせい	tính hữu hạn — đặc tính bị giới hạn, đặc biệt là sự hữu hạn của đời người	Dựu Hạn Tính
native_advanced_drafts	batch_0671_0680	R_0677	精緻	せいち	tinh tế, tỉ mỉ, chính xác và chi tiết	Tinh Trí
native_advanced_drafts	batch_0671_0680	R_0677	形象	けいしょう	hình tượng — hình ảnh có ý nghĩa biểu tượng trong nghệ thuật/văn học	Hình Tượng
native_advanced_drafts	batch_0671_0680	R_0677	倫理的要請	りんりてきようせい	yêu cầu đạo đức — điều đạo đức đòi hỏi phải làm	Luân Lý Đích Yêu Thỉnh
native_advanced_drafts	batch_0671_0680	R_0677	援用	えんよう	vận dụng, dẫn chiếu — sử dụng lý thuyết/tư tưởng của người khác để phân tích	Viên Dụng
native_advanced_drafts	batch_0671_0680	R_0678	前代未聞	ぜんだいみもん	chưa từng có tiền lệ, chưa từng nghe thấy bao giờ	Tiền Đại Mùi Văn
native_advanced_drafts	batch_0671_0680	R_0678	矛盾	むじゅん	mâu thuẫn, nghịch lý	Mâu Thuẫn
native_advanced_drafts	batch_0671_0680	R_0678	一貫性	いっかんせい	tính nhất quán, sự liên tục logic	Nhất Quán Tính
native_advanced_drafts	batch_0671_0680	R_0678	多声的テクスト	たせいてきテクスト	văn bản đa thanh, polyphonic text (thuật ngữ phê bình văn học)	Đa Thanh Đích
native_advanced_drafts	batch_0671_0680	R_0678	不確定性	ふかくていせい	tính bất định, sự không chắc chắn	Bất Xác Đính Tính
native_advanced_drafts	batch_0671_0680	R_0678	覆す	くつがえす	lật đổ, đảo ngược hoàn toàn	Phú
native_advanced_drafts	batch_0671_0680	R_0678	約束事	やくそくごと	quy ước, điều đã được thỏa thuận ngầm	Ước Thú Sự
native_advanced_drafts	batch_0671_0680	R_0678	倒錯	とうさく	lệch lạc, đảo ngược (tâm lý, đạo đức)	Đảo Thác
native_advanced_drafts	batch_0671_0680	R_0678	精緻	せいち	tinh tế, tỉ mỉ và sâu sắc	Tinh Trí
native_advanced_drafts	batch_0671_0680	R_0678	媒介	ばいかい	trung gian, môi giới (truyền dẫn thông tin)	Môi Giới
native_advanced_drafts	batch_0671_0680	R_0678	自己保存本能	じこほぞんほんのう	bản năng tự bảo vệ bản thân	Tự Kỷ Bảo Tồn Bản Nai
native_advanced_drafts	batch_0671_0680	R_0678	自己欺瞞	じこぎまん	sự tự lừa dối bản thân, self-deception	Tự Kỷ Khi Man
native_advanced_drafts	batch_0671_0680	R_0678	翻案	ほんあん	phóng tác, chuyển thể (từ tác phẩm gốc)	Phiên Án
native_advanced_drafts	batch_0671_0680	R_0678	慣用句	かんようく	thành ngữ, cụm từ cố định trong ngôn ngữ	Quán Dụng Câu
native_advanced_drafts	batch_0671_0680	R_0678	留保する	りゅうほする	bảo lưu, tạm đình, không đưa ra kết luận	Lưu Bảo
native_advanced_drafts	batch_0671_0680	R_0678	構築物	こうちくぶつ	cấu trúc được xây dựng, something constructed	Cấu Trúc Vật
native_advanced_drafts	batch_0671_0680	R_0678	重層的	じゅうそうてき	nhiều tầng lớp, có chiều sâu nhiều lớp	Trùng Tằng Đích
native_advanced_drafts	batch_0671_0680	R_0678	巫女	みこ	miko/itako — nữ pháp sư truyền thống vùng Tōhoku có khả năng gọi hồn người chết để truyền lời (KHÔNG dịch là 'bà đồng' — có sắc thái mê tín tiêu cực ở Việt Nam)	Vu Nhữ
native_advanced_drafts	batch_0671_0680	R_0678	説話	せつわ	câu chuyện dân gian, truyện kể dân gian cổ	Duyệt Thoại
native_advanced_drafts	batch_0671_0680	R_0678	達成	たっせい	thành tựu, sự đạt được (trong nghệ thuật, học thuật)	Đạt Thành
native_advanced_drafts	batch_0671_0680	R_0679	あけぼの	あけぼの	bình minh, lúc trời vừa hé sáng trước khi mặt trời mọc — thời điểm đẹp nhất mùa xuân theo Sei Shonagon	
native_advanced_drafts	batch_0671_0680	R_0679	山ぎは	やまぎわ	đường chân núi, nơi núi tiếp giáp bầu trời — điểm quan sát ánh sáng rạng đông	San
native_advanced_drafts	batch_0671_0680	R_0679	つとめて	つとめて	sáng sớm tinh mơ, ngay từ đầu buổi sáng (cổ văn — khác với 早朝 trang trọng hơn)	
native_advanced_drafts	batch_0671_0680	R_0679	をかし	をかし	thú vị, có duyên, đáng khen — khái niệm thẩm mỹ trung tâm của Sei Shonagon, đối lập với あはれ	
native_advanced_drafts	batch_0671_0680	R_0679	あはれ	あはれ	xúc động, cảm thương trước vẻ đẹp vô thường (aware) — cảm thức thẩm mỹ Heian về sự mỏng manh	
native_advanced_drafts	batch_0671_0680	R_0679	蛍	ほたる	đom đóm — biểu tượng đêm hè trong thơ ca và văn học Heian	Huỳnh
native_advanced_drafts	batch_0671_0680	R_0679	烏	からす	con quạ — trong văn học Heian, quạ bay về tổ lúc chiều tà là hình ảnh gợi buồn	Ô
native_advanced_drafts	batch_0671_0680	R_0679	雁	かり/がん	ngỗng trời, nhạn — loài chim di cư, xuất hiện mùa thu, biểu tượng của nỗi nhớ và sự xa cách	Nhạn
native_advanced_drafts	batch_0671_0680	R_0679	霜	しも	sương muối, băng giá phủ trên mặt đất vào buổi sáng mùa đông	Sương
native_advanced_drafts	batch_0671_0680	R_0679	火桶	ひおけ	lò sưởi dạng thùng tròn — dụng cụ sưởi ấm trong nhà quý tộc Heian	Hỏa Dũng
native_advanced_drafts	batch_0671_0680	R_0679	つきづきし	つきづきし	hợp cảnh, phù hợp, thích hợp với bối cảnh (cổ văn — phán xét thẩm mỹ của Sei Shonagon)	
native_advanced_drafts	batch_0671_0680	R_0679	うつくし	うつくし	đáng yêu, dễ thương, ngây thơ dễ thương (cổ văn — KHÁC với 美しい hiện đại là 'đẹp')	
native_advanced_drafts	batch_0671_0680	R_0679	にくし	にくし	đáng ghét, khó chịu, làm phiền (cổ văn — cảm thức phán xét tiêu cực của Sei Shonagon)	
native_advanced_drafts	batch_0671_0680	R_0679	くちをし	くちをし	buồn bực, tiếc nuối, bực bội khó chịu (cổ văn — diễn tả cảm xúc thất vọng)	
native_advanced_drafts	batch_0671_0680	R_0679	わびし	わびし	khổ tâm, cô đơn buồn bã, tâm trạng chật chội bí bách (cổ văn — liên quan khái niệm wabi)	
