level	batch	reading_id	word	reading	meaning	han_viet
n5_basic_drafts	batch_0021_0030	R_0025	ベランダ	ベランダ	ban công	
n5_basic_drafts	batch_0021_0030	R_0025	庭	にわ	vườn	Đình
n5_basic_drafts	batch_0021_0030	R_0025	トマト	トマト	cà chua	
n5_basic_drafts	batch_0021_0030	R_0025	毎朝	まいあさ	mỗi sáng	Mỗi Triêu
n5_basic_drafts	batch_0021_0030	R_0025	水	みず	nước	Thủy
n5_basic_drafts	batch_0021_0030	R_0026	猫	ねこ	mèo	Miêu
n5_basic_drafts	batch_0021_0030	R_0026	三歳	さんさい	ba tuổi	Tam Tuế
n5_basic_drafts	batch_0021_0030	R_0026	茶色	ちゃいろ	màu nâu	Trà Sắc
n5_basic_drafts	batch_0021_0030	R_0026	魚	さかな	cá	Ngư
n5_basic_drafts	batch_0021_0030	R_0026	ソファー	ソファー	ghế sofa	
n5_basic_drafts	batch_0021_0030	R_0027	季節	きせつ	mùa	Quý Tiết
n5_basic_drafts	batch_0021_0030	R_0027	春	はる	mùa xuân	Xuân
n5_basic_drafts	batch_0021_0030	R_0027	暖かい	あたたかい	ấm áp	Noãn
n5_basic_drafts	batch_0021_0030	R_0027	紅葉	こうよう	lá đỏ mùa thu	Hồng Diệp
n5_basic_drafts	batch_0021_0030	R_0027	雪	ゆき	tuyết	Tuyết
n5_basic_drafts	batch_0021_0030	R_0028	桜	さくら	hoa anh đào	Anh
n5_basic_drafts	batch_0021_0030	R_0028	木	き	cây	Mộc
n5_basic_drafts	batch_0021_0030	R_0028	咲きます	さきます	nở (hoa)	Tiếu
n5_basic_drafts	batch_0021_0030	R_0028	ピンク色	ピンクいろ	màu hồng	Sắc
n5_basic_drafts	batch_0021_0030	R_0028	お弁当	おべんとう	cơm hộp	Biện Đương
n5_basic_drafts	batch_0021_0030	R_0029	首都	しゅと	thủ đô	Thủ Đô
n5_basic_drafts	batch_0021_0030	R_0029	町	まち	thành phố, thị trấn	Đinh
n5_basic_drafts	batch_0021_0030	R_0029	東京タワー	とうきょうタワー	tháp Tokyo	Đông Kinh
n5_basic_drafts	batch_0021_0030	R_0029	電車	でんしゃ	tàu điện	Điện Xa
n5_basic_drafts	batch_0021_0030	R_0029	にぎやか	にぎやか	nhộn nhịp	
n5_basic_drafts	batch_0021_0030	R_0030	ふるさと	ふるさと	quê hương	
n5_basic_drafts	batch_0021_0030	R_0030	長野	ながの	Nagano (tên tỉnh)	Trường Dã
n5_basic_drafts	batch_0021_0030	R_0030	山	やま	núi	San
n5_basic_drafts	batch_0021_0030	R_0030	川	かわ	sông	Xuyên
n5_basic_drafts	batch_0021_0030	R_0030	おばあさん	おばあさん	bà	
